user_id,age,salary,department,city,gender
U4859,35.0,72093.27,Engineering,London,Male
U4860,36.0,66943.12,Marketing,London,Male
U4861,38.0,80985.11,Engineering,Paris,Male
U4862,39.0,69259.4,Marketing,London,Male
U4863,53.0,100185.68,Sales,Tokyo,Male
U4864,59.0,129984.65,Sales,Paris,Female
U4865,44.0,99210.76,Sales,Tokyo,Male
U4866,44.0,78058.94,Sales,London,Female
U4867,56.0,129963.71,HR,New York,Male
U4868,36.0,46179.41,HR,Tokyo,Female
U4869,45.0,92145.79,Engineering,Tokyo,Male
U4870,49.0,85155.49,Marketing,London,Male
U4871,37.0,77713.79,Sales,Tokyo,Female
U4872,37.0,71383.56,Sales,Tokyo,Female
U4873,27.0,43823.61,Marketing,New York,Female
U4874,23.0,38625.95,Marketing,Paris,Male
U4875,34.0,60133.7,Engineering,London,Male
U4876,30.0,60763.84,Marketing,New York,Male
U4877,55.0,119747.26,Sales,New York,Male
U4878,38.0,95588.1,Sales,Paris,Male
U4879,48.0,94291.06,Sales,Paris,Male
U4880,50.0,102988.14,Sales,London,Male
U4881,58.0,127862.16,Sales,London,Female
U4882,43.0,81510.64,Engineering,London,Male
U4883,45.0,82169.15,Sales,New York,Female
U4884,28.0,75484.25,Engineering,Tokyo,Male
U4885,55.0,108202.32,Sales,Paris,Female
U4886,33.0,68173.37,HR,London,Female
U4887,44.0,71961.33,HR,London,Female
U4888,36.0,66761.87,HR,New York,Female
U4889,54.0,126871.39,HR,London,Female
U4890,34.0,72628.06,Engineering,New York,Male
U4891,44.0,87713.18,Engineering,Tokyo,Male
U4892,59.0,131937.16,Marketing,New York,Male
U4893,53.0,89549.03,Sales,Paris,Female
U4894,56.0,107852.51,HR,New York,Male
U4895,22.0,66749.88,Engineering,Tokyo,Male
U4896,26.0,51500.31,Sales,Tokyo,Female
U4897,34.0,67431.14,Sales,Paris,Female
U4898,26.0,63791.46,Engineering,New York,Male
U4899,53.0,118486.56,HR,Paris,Male
U4900,42.0,70984.54,Marketing,Tokyo,Male
U4901,45.0,94279.67,Sales,New York,Female
U4902,39.0,95557.91,Marketing,London,Male
U4903,42.0,77569.16,HR,Tokyo,Female
U4904,31.0,58275.69,HR,Tokyo,Female
U4905,45.0,90288.19,Marketing,Paris,Male
U4906,42.0,90943.45,HR,Tokyo,Male
U4907,46.0,77723.35,Sales,Paris,Female
U4908,44.0,56874.73,Marketing,New York,Male
U4909,43.0,88154.93,HR,London,Female
U4910,25.0,61658.78,Marketing,London,Female
U4911,55.0,106880.41,Sales,Paris,Female
U4912,27.0,47896.0,HR,London,Female
U4913,49.0,96330.34,Sales,London,Male
U4914,52.0,119975.46,HR,Tokyo,Female
U4915,56.0,105354.39,Engineering,Tokyo,Male
U4916,44.0,93702.82,HR,New York,Female
U4917,27.0,42464.29,Marketing,Tokyo,Female
U4918,37.0,62942.95,HR,Tokyo,Female
U4919,23.0,54450.43,Sales,Tokyo,Female
U4920,45.0,106343.69,Sales,Tokyo,Female
U4921,38.0,84890.02,HR,London,Female
U4922,22.0,23461.71,Marketing,London,Male
U4923,27.0,49800.56,Engineering,London,Male
U4924,26.0,54389.17,Marketing,Tokyo,Male
U4925,50.0,100595.74,Engineering,London,Male
U4926,33.0,46803.24,Sales,New York,Female
U4927,24.0,35028.04,Marketing,New York,Male
U4928,22.0,35982.4,Engineering,Tokyo,Male
U4929,48.0,95323.96,HR,London,Female
U4930,45.0,70659.56,Sales,New York,Female
U4931,40.0,86002.25,HR,Paris,Female
U4932,29.0,57070.18,Sales,Tokyo,Male
U4933,23.0,35567.97,Marketing,New York,Male
U4934,51.0,103935.87,Marketing,New York,Male
U4935,51.0,87599.77,Sales,New York,Female
U4936,53.0,105479.14,Sales,Paris,Female
U4937,22.0,25992.83,Sales,Paris,Female
U4938,59.0,101452.15,Marketing,Paris,Male
U4939,34.0,63459.54,Engineering,New York,Male
U4940,32.0,56837.33,HR,Paris,Female
U4941,31.0,65842.89,HR,Tokyo,Female
U4942,47.0,93813.43,Marketing,Paris,Male
U4943,41.0,103003.96,HR,Tokyo,Male
U4944,38.0,73348.38,Sales,New York,Female
U4945,38.0,43005.9,Engineering,London,Male
U4946,25.0,29656.61,HR,Tokyo,Female
U4947,26.0,40038.73,Engineering,Tokyo,Male
U4948,44.0,121845.39,Sales,Tokyo,Male
U4949,31.0,61632.77,HR,New York,Female
U4950,49.0,109085.32,Marketing,Tokyo,Male
U4951,54.0,118072.09,Engineering,New York,Male
U4952,47.0,81330.93,Sales,Tokyo,Female
U4953,50.0,82068.75,Engineering,New York,Male
U4954,48.0,102423.13,HR,London,Female
U4955,39.0,55795.46,HR,New York,Female
U4956,31.0,71776.59,Marketing,New York,Male
U4957,26.0,50829.45,Sales,London,Female
U4958,31.0,68160.54,Sales,New York,Female
U4959,42.0,87034.42,Marketing,New York,Male
U4960,45.0,93568.28,Marketing,Tokyo,Male
U4961,59.0,119044.87,Sales,New York,Female
U4962,24.0,50816.02,Engineering,Tokyo,Male
U4963,52.0,104460.85,Engineering,London,Male
U4964,58.0,102235.27,Marketing,New York,Male
U4965,23.0,42061.41,Engineering,London,Male
U4966,23.0,67697.71,Sales,London,Female
U4967,55.0,113141.16,HR,Paris,Female
U4968,41.0,93424.5,HR,New York,Male
U4969,54.0,98168.57,Engineering,New York,Male
U4970,25.0,39994.47,Marketing,Tokyo,Female
U4971,32.0,51965.48,Marketing,Tokyo,Female
U4972,26.0,38682.31,Marketing,Paris,Male
U4973,46.0,75776.02,Marketing,Paris,Female
U4974,58.0,118332.15,Marketing,New York,Male
U4975,55.0,106441.81,Engineering,New York,Male
U4976,30.0,68754.95,HR,Paris,Female
U4977,27.0,50896.04,HR,New York,Female
U4978,39.0,53967.6,Engineering,New York,Male
U4979,35.0,74436.17,Marketing,New York,Female
U4980,40.0,59695.86,Engineering,Paris,Male
U4981,35.0,72143.94,HR,Paris,Female
U4982,38.0,68286.42,Sales,London,Female
U4983,56.0,114325.1,Engineering,Tokyo,Male
U4984,50.0,85563.81,Marketing,London,Male
U4985,38.0,83783.26,HR,New York,Female
U4986,29.0,58376.09,HR,New York,Female
U4987,22.0,40557.97,HR,London,Female
U4988,57.0,97052.49,HR,London,Male
U4989,28.0,74105.35,Marketing,London,Female
U4990,26.0,42932.07,Sales,New York,Female
U4991,45.0,92629.41,HR,New York,Male
U4992,49.0,88511.21,Engineering,London,Male
U4993,38.0,113774.9,Sales,Paris,Male
U4994,58.0,117494.21,HR,Tokyo,Male
U4995,41.0,75853.12,Sales,Tokyo,Female
U4996,24.0,54057.59,Engineering,London,Male
U4997,58.0,123500.62,HR,Paris,Male
U4998,47.0,97945.99,Engineering,Tokyo,Male
U4999,36.0,68764.83,Marketing,Paris,Female
U5000,29.0,62405.07,HR,Tokyo,Female
U5001,34.0,66446.58,HR,Tokyo,Female
U5002,24.0,47747.07,HR,New York,Female
U5003,22.0,36145.88,HR,Paris,Female
U5004,30.0,45365.64,Marketing,Tokyo,Male
U5005,52.0,109632.47,HR,Paris,Male
U5006,47.0,100063.0,Sales,London,Female
U5007,38.0,88966.39,HR,London,Female
U5008,55.0,110485.15,Marketing,Paris,Male
U5009,30.0,57842.66,HR,Tokyo,Female
U5010,34.0,53901.87,Sales,London,Female
U5011,26.0,51604.76,Marketing,London,Male
U5012,34.0,71601.98,Marketing,Tokyo,Female
U5013,22.0,25802.61,Sales,London,Female
U5014,46.0,102690.22,Sales,London,Male
U5015,25.0,42879.63,Sales,Tokyo,Female
U5016,57.0,112039.0,Sales,Paris,Female
U5017,31.0,67977.71,Sales,Paris,Female
U5018,49.0,97926.87,Marketing,Tokyo,Male
U5019,27.0,68033.61,Marketing,Tokyo,Female
U5020,48.0,102288.06,HR,Paris,Male
U5021,33.0,64516.68,HR,Tokyo,Female
U5022,24.0,16797.5,Engineering,Paris,Male
U5023,54.0,117961.87,HR,Paris,Female
U5024,31.0,50204.43,HR,New York,Female
U5025,52.0,112518.65,Sales,London,Female
U5026,36.0,76901.89,Sales,Tokyo,Female
U5027,28.0,54012.14,HR,New York,Female
U5028,57.0,123532.91,Engineering,Paris,Male
U5029,35.0,75210.4,Sales,Tokyo,Female
U5030,35.0,73283.62,HR,London,Female
U5031,24.0,30836.73,HR,Paris,Female
U5032,24.0,48398.48,Marketing,New York,Male
U5033,43.0,73571.74,Engineering,Paris,Male
U5034,40.0,69040.62,Marketing,Tokyo,Female
U5035,56.0,108388.58,Engineering,London,Male
U5036,33.0,80634.17,Sales,Paris,Female
U5037,26.0,55653.91,Engineering,Tokyo,Male
U5038,31.0,66312.68,HR,Tokyo,Female
U5039,54.0,115704.27,HR,Paris,Female
U5040,34.0,59253.2,Engineering,London,Male
U5041,56.0,96235.9,Engineering,Tokyo,Male
U5042,53.0,88460.17,Engineering,New York,Male
U5043,32.0,66310.71,Marketing,New York,Male
U5044,59.0,127866.91,Engineering,London,Male
U5045,45.0,99127.5,Sales,London,Male
U5046,56.0,103689.52,Marketing,New York,Male
U5047,40.0,93554.96,Marketing,London,Male
U5048,27.0,74430.42,Engineering,New York,Male
U5049,56.0,118076.32,Sales,Paris,Male
U5050,25.0,64872.8,Marketing,New York,Male
U5051,54.0,116731.56,HR,London,Male
U5052,34.0,65702.84,Marketing,Paris,Male
U5053,57.0,107354.18,Engineering,London,Male
U5054,40.0,63869.22,Sales,New York,Female
U5055,33.0,61552.37,Engineering,Paris,Male
U5056,32.0,61631.69,HR,Tokyo,Female
U5057,27.0,51852.73,HR,New York,Female
U5058,33.0,64874.19,HR,Paris,Female
U5059,48.0,73063.03,Engineering,Tokyo,Male
U5060,46.0,99790.3,Marketing,London,Male
U5061,24.0,56950.87,Engineering,New York,Male
U5062,24.0,51710.31,Sales,Paris,Female
U5063,41.0,70306.55,Marketing,Tokyo,Female
U5064,49.0,101669.86,HR,Paris,Male
U5065,44.0,88226.1,Engineering,Paris,Male
U5066,24.0,52744.83,HR,New York,Female
U5067,45.0,105511.23,HR,London,Male
U5068,27.0,52215.31,Sales,Tokyo,Female
U5069,41.0,83815.25,Marketing,London,Male
U5070,32.0,55356.38,Sales,Tokyo,Female
U5071,53.0,115216.76,Sales,Paris,Female
U5072,48.0,103027.37,Sales,Tokyo,Female
U5073,42.0,86165.61,HR,Tokyo,Female
U5074,34.0,57468.69,Sales,London,Female
U5075,43.0,79166.97,Sales,Tokyo,Female
U5076,56.0,93687.41,Marketing,New York,Male
U5077,43.0,79048.97,Marketing,London,Male
U5078,49.0,105093.67,Sales,London,Female
U5079,42.0,87957.62,Marketing,New York,Female
U5080,39.0,79596.88,Marketing,New York,Female
U5081,52.0,118842.99,Sales,London,Female
U5082,58.0,119045.3,HR,London,Female
U5083,42.0,78228.45,Sales,London,Female
U5084,35.0,63000.65,Marketing,Paris,Female
U5085,46.0,89682.85,HR,Tokyo,Female
U5086,48.0,91498.05,Engineering,New York,Male
U5087,44.0,97529.81,HR,Paris,Female
U5088,52.0,108214.47,Marketing,Paris,Male
U5089,50.0,96803.27,HR,Paris,Female
U5090,51.0,99183.96,Sales,Tokyo,Male
U5091,47.0,101032.42,Engineering,Paris,Male
U5092,41.0,92109.42,Engineering,London,Male
U5093,59.0,99565.98,Engineering,New York,Male
U5094,40.0,78287.87,Marketing,Tokyo,Female
U5095,48.0,96914.91,Marketing,Tokyo,Male
U5096,46.0,97481.38,Engineering,London,Male
U5097,59.0,119129.92,HR,New York,Male
U5098,44.0,92072.0,Engineering,Paris,Male
U5099,50.0,97630.41,HR,Tokyo,Male
U5100,36.0,63941.39,HR,New York,Female
U5101,24.0,55841.95,Marketing,Tokyo,Female
U5102,31.0,70159.06,HR,New York,Female
U5103,36.0,78518.34,Engineering,New York,Male
U5104,37.0,82297.91,Marketing,New York,Male
U5105,38.0,66282.72,Sales,London,Male
U5106,40.0,74925.65,Sales,Tokyo,Female
U5107,32.0,75198.67,Marketing,Paris,Female
U5108,26.0,55562.33,Engineering,London,Male
U5109,26.0,52561.67,Sales,Paris,Female
U5110,35.0,67481.07,Sales,London,Female
U5111,47.0,106678.99,HR,London,Female
U5112,29.0,40295.66,HR,London,Female
U5113,26.0,54940.73,Engineering,New York,Male
U5114,28.0,55333.89,Marketing,Tokyo,Female
U5115,37.0,61474.84,Engineering,New York,Male
U5116,35.0,86166.41,Marketing,New York,Male
U5117,58.0,89093.94,Sales,New York,Male
U5118,25.0,51212.55,HR,London,Female
U5119,57.0,119284.62,Engineering,London,Male
U5120,38.0,66249.39,Engineering,Paris,Male
U5121,57.0,116772.6,Marketing,Tokyo,Female
U5122,27.0,51755.18,Marketing,New York,Male
U5123,37.0,83880.49,Engineering,New York,Male
U5124,50.0,135136.76,Marketing,New York,Male
U5125,57.0,117385.94,Engineering,Tokyo,Male
U5126,59.0,124040.48,Engineering,Tokyo,Male
U5127,58.0,106248.44,Engineering,Tokyo,Male
U5128,31.0,64147.99,Sales,New York,Female
U5129,57.0,110269.88,Marketing,Tokyo,Male
U5130,50.0,107788.11,HR,New York,Female
U5131,35.0,55739.61,HR,New York,Female
U5132,25.0,39264.89,Marketing,Tokyo,Female
U5133,57.0,125800.19,Engineering,London,Male
U5134,34.0,70099.88,HR,New York,Female
U5135,39.0,91238.25,HR,New York,Female
U5136,54.0,111637.45,Marketing,London,Male
U5137,42.0,89097.79,HR,Tokyo,Male
U5138,37.0,70904.97,Engineering,Paris,Male
U5139,36.0,70063.73,Marketing,London,Female
U5140,26.0,61644.17,Engineering,Tokyo,Male
U5141,27.0,52567.64,HR,New York,Female
U5142,59.0,129835.35,HR,London,Female
U5143,24.0,46901.46,Engineering,New York,Male
U5144,33.0,54203.61,Sales,London,Male
U5145,57.0,101292.44,HR,Paris,Male
U5146,54.0,106282.64,Sales,New York,Male
U5147,57.0,123157.4,HR,Tokyo,Male
U5148,54.0,101349.08,Sales,London,Female
U5149,52.0,111317.86,Sales,London,Female
U5150,42.0,85007.35,Sales,London,Female
U5151,48.0,102062.1,Engineering,New York,Male
U5152,48.0,93103.13,Sales,Tokyo,Male
U5153,29.0,59830.1,Sales,London,Female
U5154,58.0,125387.43,Sales,New York,Female
U5155,53.0,105828.29,HR,New York,Female
U5156,47.0,88751.45,Sales,Paris,Female
U5157,23.0,27822.55,HR,Tokyo,Female
U5158,33.0,71415.32,Sales,Paris,Female
U5159,43.0,78283.45,Sales,London,Female
U5160,38.0,70794.51,Engineering,New York,Male
U5161,28.0,45291.43,HR,London,Female
U5162,25.0,47699.15,Sales,New York,Female
U5163,58.0,136975.44,HR,New York,Female
U5164,59.0,121520.39,HR,Tokyo,Female
U5165,53.0,99558.62,Marketing,London,Male
U5166,32.0,59436.97,Engineering,Tokyo,Male
U5167,22.0,29612.7,Engineering,New York,Male
U5168,46.0,80693.88,Engineering,London,Male
U5169,45.0,77104.83,Marketing,New York,Female
U5170,38.0,78703.32,Marketing,London,Male
U5171,29.0,62467.12,Engineering,London,Male
U5172,48.0,96775.98,Marketing,Paris,Male
U5173,39.0,81698.41,Marketing,Paris,Male
U5174,48.0,88337.97,Marketing,Tokyo,Male
U5175,43.0,74517.23,Engineering,New York,Male
U5176,37.0,62453.83,Engineering,Tokyo,Male
U5177,23.0,34010.74,Engineering,London,Male
U5178,26.0,55586.75,Marketing,Tokyo,Female
U5179,39.0,98136.98,Engineering,London,Male
U5180,24.0,37527.26,Marketing,Tokyo,Male
U5181,48.0,92580.54,Sales,Tokyo,Female
U5182,38.0,78028.93,Marketing,London,Female
U5183,37.0,71209.92,HR,London,Female
U5184,27.0,57329.5,Engineering,Tokyo,Male
U5185,28.0,50246.09,Engineering,London,Male
U5186,35.0,63196.65,HR,Tokyo,Female
U5187,59.0,116176.6,Marketing,New York,Male
U5188,36.0,75265.61,Sales,Paris,Female
U5189,54.0,120824.92,HR,London,Male
U5190,48.0,99766.35,HR,London,Female
U5191,50.0,97478.43,Marketing,Tokyo,Male
U5192,58.0,124307.94,Engineering,London,Male
U5193,26.0,62001.01,Marketing,New York,Male
U5194,50.0,96966.53,HR,Paris,Male
U5195,53.0,104540.47,HR,Paris,Female
U5196,27.0,49728.97,Engineering,London,Male
U5197,23.0,54209.03,Engineering,New York,Male
U5198,27.0,54741.91,Engineering,Paris,Male
U5199,25.0,35944.81,Marketing,Paris,Female
U5200,50.0,104061.59,Engineering,New York,Male
U5201,46.0,106896.35,HR,Paris,Male
U5202,30.0,75686.02,HR,Tokyo,Female
U5203,24.0,43208.93,Sales,New York,Female
U5204,47.0,87033.9,Marketing,Paris,Male
U5205,48.0,114978.68,Sales,New York,Female
U5206,57.0,129667.04,HR,London,Male
U5207,53.0,110673.03,Sales,Paris,Male
U5208,22.0,26878.08,HR,Paris,Female
U5209,37.0,67936.79,Sales,Tokyo,Female
U5210,32.0,53064.41,Engineering,Tokyo,Male
U5211,47.0,112123.56,Sales,Paris,Female
U5212,,28744.2,Engineering,New York,Male
U5213,47.0,112036.49,Engineering,Paris,Male
U5214,49.0,96944.75,Marketing,Tokyo,Male
U5215,30.0,48023.01,Engineering,Tokyo,Male
U5216,43.0,95867.98,Engineering,Paris,Male
U5217,29.0,64294.94,Sales,New York,Female
U5218,48.0,83337.77,HR,Paris,Female
U5219,40.0,79747.57,Marketing,Paris,Female
U5220,46.0,105755.68,Engineering,New York,Male
U5221,59.0,113900.96,Marketing,New York,Female
U5222,42.0,100797.28,Sales,New York,Female
U5223,45.0,82552.17,Engineering,Paris,Male
U5224,45.0,73779.74,Sales,London,Female
U5225,40.0,80452.16,Marketing,New York,Male
U5226,23.0,31393.57,Sales,Paris,Female
U5227,35.0,71248.87,Marketing,London,Female
U5228,53.0,106051.43,Sales,Tokyo,Male
U5229,53.0,98410.73,Marketing,London,Male
U5230,49.0,116786.82,HR,New York,Male
U5231,34.0,67960.24,Sales,New York,Female
U5232,33.0,74643.65,Sales,New York,Female
U5233,29.0,67287.18,HR,Tokyo,Female
U5234,36.0,89610.11,HR,New York,Male
U5235,47.0,81905.81,Sales,New York,Male
U5236,33.0,48425.27,HR,Paris,Female
U5237,48.0,113240.21,Engineering,Paris,Male
U5238,39.0,83811.21,Marketing,Tokyo,Male
U5239,57.0,115263.11,Marketing,New York,Male
U5240,48.0,94667.02,Marketing,Paris,Male
U5241,30.0,56893.53,Engineering,New York,Male
U5242,22.0,52611.66,HR,New York,Female
U5243,28.0,41562.3,HR,London,Female
U5244,47.0,98773.31,Sales,New York,Male
U5245,28.0,66313.16,HR,London,Female
U5246,28.0,63432.52,Sales,Paris,Female
U5247,29.0,57286.09,Engineering,New York,Male
U5248,37.0,73973.38,Marketing,London,Female
U5249,24.0,60856.93,Marketing,London,Female
U5250,31.0,67819.2,Marketing,Paris,Female
U5251,28.0,73551.81,HR,London,Female
U5252,42.0,66573.03,Sales,New York,Female
U5253,58.0,125067.16,Sales,New York,Male
U5254,52.0,95887.31,Engineering,London,Male
U5255,44.0,87270.89,HR,New York,Female
U5256,48.0,109760.06,Engineering,New York,Male
U5257,43.0,75976.48,Sales,Tokyo,Female
U5258,48.0,117156.13,Sales,London,Male
U5259,25.0,61056.61,Marketing,Paris,Male
U5260,45.0,95792.13,HR,Paris,Male
U5261,44.0,78679.63,Sales,New York,Female
U5262,40.0,78202.74,Marketing,London,Male
U5263,24.0,44416.22,HR,New York,Female
U5264,48.0,83676.87,Engineering,New York,Male
U5265,24.0,58937.66,HR,London,Female
U5266,49.0,93956.35,HR,Paris,Female
U5267,38.0,74244.52,Sales,Tokyo,Female
U5268,52.0,102749.63,Sales,Tokyo,Female
U5269,31.0,59858.24,HR,New York,Female
U5270,43.0,91304.59,Sales,Tokyo,Male
U5271,51.0,95773.27,Sales,Paris,Female
U5272,42.0,94183.19,Sales,New York,Male
U5273,57.0,108040.53,Marketing,London,Male
U5274,44.0,87714.74,Marketing,Tokyo,Male
U5275,59.0,104934.06,HR,London,Male
U5276,33.0,76716.64,Sales,Paris,Female
U5277,46.0,105258.21,Marketing,New York,Male
U5278,41.0,89158.72,HR,London,Male
U5279,28.0,57704.14,Sales,New York,Male
U5280,50.0,99638.56,Engineering,Tokyo,Male
U5281,50.0,84377.65,Sales,New York,Female
U5282,34.0,54452.58,Sales,Paris,Female
U5283,24.0,55504.96,Marketing,New York,Male
U5284,23.0,44192.25,HR,New York,Female
U5285,37.0,60407.75,HR,Tokyo,Female
U5286,51.0,87946.6,Marketing,Paris,Male
U5287,59.0,124349.13,Sales,London,Male
U5288,27.0,62739.74,Engineering,New York,Male
U5289,28.0,40660.81,Sales,New York,Female
U5290,26.0,53520.63,Sales,London,Female
U5291,28.0,59878.88,Engineering,Paris,Male
U5292,55.0,104163.4,Marketing,London,Male
U5293,53.0,118397.33,HR,New York,Female
U5294,34.0,64552.48,Marketing,New York,Male
U5295,51.0,84831.42,Marketing,Paris,Male
U5296,46.0,90053.59,Sales,Tokyo,Female
U5297,42.0,97679.69,HR,Paris,Male
U5298,42.0,80545.45,HR,London,Female
U5299,49.0,87531.21,Marketing,Paris,Male
U5300,41.0,88282.08,Engineering,London,Male
U5301,55.0,112584.02,Marketing,Tokyo,Male
U5302,26.0,51970.69,Engineering,Tokyo,Male
U5303,39.0,82771.24,HR,London,Male
U5304,32.0,57083.1,Marketing,New York,Female
U5305,38.0,69999.8,Sales,London,Female
U5306,43.0,93275.2,Marketing,London,Male
U5307,58.0,106336.12,HR,Paris,Female
U5308,41.0,98149.06,Sales,Tokyo,Male
U5309,27.0,66293.69,Sales,Paris,Female
U5310,55.0,98558.84,Engineering,New York,Male
U5311,35.0,84758.1,Sales,New York,Male
U5312,44.0,89521.94,Sales,New York,Female
U5313,41.0,95847.88,Marketing,London,Male
U5314,34.0,69334.27,HR,Paris,Female
U5315,53.0,104228.15,Engineering,London,Male
U5316,47.0,91185.37,Marketing,New York,Male
U5317,35.0,45504.08,Sales,Tokyo,Female
U5318,57.0,123271.03,Sales,Paris,Female
U5319,29.0,50928.99,Engineering,London,Male
U5320,43.0,95598.24,HR,Paris,Female
U5321,43.0,102739.58,Engineering,London,Male
U5322,37.0,68224.43,Marketing,Tokyo,Female
U5323,48.0,89633.82,Engineering,Tokyo,Male
U5324,31.0,72077.94,Sales,New York,Female
U5325,46.0,87324.53,Marketing,Tokyo,Male
U5326,52.0,117172.46,Sales,London,Male
U5327,42.0,77088.03,HR,London,Female
U5328,48.0,110382.11,Sales,New York,Male
U5329,38.0,72942.63,Sales,New York,Female
U5330,54.0,111302.48,Engineering,Tokyo,Male
U5331,52.0,113822.58,Sales,Tokyo,Female
U5332,47.0,99115.03,Marketing,London,Male
U5333,42.0,94706.6,Marketing,London,Male
U5334,57.0,99440.14,HR,London,Male
U5335,22.0,39927.98,Marketing,New York,Male
U5336,25.0,50632.38,Engineering,New York,Male
U5337,25.0,42344.82,HR,New York,Female
U5338,47.0,103707.85,Marketing,Paris,Male
U5339,25.0,44877.51,Engineering,Paris,Male
U5340,30.0,52365.27,Marketing,New York,Female
U5341,51.0,111404.57,Marketing,Tokyo,Male
U5342,25.0,39545.45,Sales,Paris,Female
U5343,26.0,42032.82,Marketing,Tokyo,Male
U5344,44.0,93082.76,Marketing,Paris,Female
U5345,37.0,87438.21,Engineering,London,Male
U5346,43.0,87616.79,Engineering,London,Male
U5347,58.0,99841.56,Sales,London,Male
U5348,,64849.35,Marketing,Tokyo,Male
U5349,54.0,102074.02,Sales,Paris,Male
U5350,59.0,129207.59,Marketing,Paris,Male
U5351,37.0,70203.46,HR,Tokyo,Female
U5352,26.0,63439.46,HR,London,Female
U5353,37.0,69821.91,Sales,Tokyo,Female
U5354,28.0,49112.68,Sales,London,Female
U5355,22.0,24824.35,Sales,New York,Female
U5356,30.0,53404.08,Engineering,Paris,Male
U5357,39.0,79772.7,Engineering,Tokyo,Male
U5358,24.0,49004.44,Engineering,Tokyo,Male
U5359,45.0,96116.36,Sales,London,Male
U5360,49.0,110441.47,Marketing,Tokyo,Male
U5361,31.0,62286.67,HR,London,Female
U5362,30.0,60677.3,Sales,London,Female
U5363,34.0,79128.84,Engineering,Paris,Male
U5364,56.0,114310.15,Engineering,London,Male
U5365,44.0,78768.42,Sales,London,Female
U5366,38.0,70778.69,Sales,Tokyo,Male
U5367,28.0,34701.01,Engineering,Tokyo,Male
U5368,37.0,64632.63,Marketing,London,Male
U5369,57.0,97096.81,Engineering,London,Male
U5370,41.0,85510.01,Engineering,London,Male
U5371,45.0,102115.3,Sales,New York,Male
U5372,26.0,42591.51,Marketing,London,Female
U5373,27.0,44963.66,Engineering,New York,Male
U5374,49.0,107431.42,Engineering,Tokyo,Male
U5375,26.0,47491.13,HR,Paris,Female
U5376,59.0,120567.47,Sales,Paris,Female
U5377,23.0,53431.33,HR,Paris,Female
U5378,42.0,76919.23,HR,Paris,Female
U5379,58.0,109113.41,Engineering,Tokyo,Male
U5380,39.0,72936.14,Sales,Paris,Female
U5381,33.0,50464.43,Marketing,Tokyo,Female
U5382,38.0,80866.77,Engineering,Tokyo,Male
U5383,58.0,122008.69,Marketing,London,Male
U5384,59.0,118796.89,Marketing,London,Male
U5385,36.0,85596.77,Sales,Paris,Male
U5386,28.0,53388.15,HR,London,Female
U5387,35.0,76175.9,Sales,New York,Female
U5388,22.0,48858.34,Marketing,New York,Male
U5389,59.0,110008.88,Engineering,Tokyo,Male
U5390,24.0,59548.67,Marketing,London,Male
U5391,58.0,117281.75,Engineering,Paris,Male
U5392,52.0,113746.09,Engineering,Paris,Male
U5393,34.0,54990.67,Sales,New York,Female
U5394,39.0,79097.53,Marketing,London,Male
U5395,38.0,71394.07,HR,New York,Female
U5396,38.0,67485.48,Marketing,London,Female
U5397,32.0,78094.98,Marketing,Paris,Female
U5398,41.0,83952.97,HR,New York,Female
U5399,31.0,47230.31,Sales,London,Female
U5400,50.0,95026.93,Marketing,Paris,Female
U5401,55.0,119390.52,Marketing,London,Male
U5402,38.0,67471.22,Engineering,Paris,Male
U5403,34.0,58450.15,Marketing,Tokyo,Female
U5404,48.0,94529.55,HR,Tokyo,Male
U5405,47.0,98693.08,Engineering,London,Male
U5406,49.0,90717.28,Sales,New York,Male
U5407,34.0,71907.21,Engineering,London,Male
U5408,33.0,66348.62,HR,Tokyo,Female
U5409,49.0,99564.36,HR,New York,Female
U5410,23.0,21952.56,Engineering,Tokyo,Male
U5411,58.0,116159.15,Sales,Tokyo,Male
U5412,55.0,107493.09,Engineering,New York,Male
U5413,44.0,91903.49,Sales,New York,Female
U5414,50.0,93461.97,Engineering,Tokyo,Male
U5415,56.0,108290.54,HR,Paris,Male
U5416,32.0,69331.04,Marketing,New York,Male
U5417,54.0,122457.18,Marketing,Tokyo,Male
U5418,32.0,50754.27,Sales,New York,Female
U5419,30.0,65131.47,Sales,New York,Female
U5420,35.0,82199.33,Sales,Tokyo,Female
U5421,30.0,66947.05,HR,Paris,Female
U5422,24.0,59525.37,Engineering,London,Male
U5423,50.0,94564.78,HR,Tokyo,Female
U5424,40.0,92367.72,Marketing,Paris,Male
U5425,57.0,106755.38,Sales,Tokyo,Male
U5426,53.0,106551.28,Engineering,Paris,Male
U5427,28.0,50976.09,Marketing,London,Male
U5428,49.0,93378.05,Marketing,London,Male
U5429,39.0,60786.46,Marketing,New York,Male
U5430,26.0,32281.85,HR,New York,Female
U5431,44.0,99767.83,Sales,London,Female
U5432,43.0,68009.99,Marketing,Tokyo,Female
U5433,47.0,96504.43,Sales,London,Male
U5434,33.0,53009.64,HR,Paris,Female
U5435,40.0,71514.46,Marketing,Paris,Male
U5436,22.0,50843.03,HR,Paris,Female
U5437,24.0,49620.34,HR,London,Female
U5438,48.0,94728.6,Sales,New York,Male
U5439,39.0,89446.54,Marketing,Paris,Male
U5440,51.0,99103.26,HR,Paris,Female
U5441,23.0,58299.77,Marketing,London,Female
U5442,26.0,41305.56,Sales,Paris,Female
U5443,50.0,88102.09,HR,London,Male
